unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1599868800000.0,2020-09-12 00:00:00,BTC/USD,10394.0,10479.0,10273.0,10442.0,1580.73585410362,16506043.78855
1599782400000.0,2020-09-11 00:00:00,BTC/USD,10340.5,10407.5,10202.5,10394.5,2806.9813622925585,29177167.77035
1599696000000.0,2020-09-10 00:00:00,BTC/USD,10221.0,10490.0,10216.5,10340.5,4612.787552724723,47698529.68895
1599609600000.0,2020-09-09 00:00:00,BTC/USD,10126.5,10349.5,9983.0,10221.0,2647.670021690637,27061835.2917
1599523200000.0,2020-09-08 00:00:00,BTC/USD,10374.0,10442.5,9850.0,10126.5,6412.1987385078755,64933130.5255
1599436800000.0,2020-09-07 00:00:00,BTC/USD,10256.5,10410.0,9879.5,10374.0,4338.835793112589,45011082.51775
1599350400000.0,2020-09-06 00:00:00,BTC/USD,10169.0,10351.0,9991.5,10256.5,1002.1656934041827,10278712.4344
1599264000000.0,2020-09-05 00:00:00,BTC/USD,10455.5,10569.0,9837.0,10167.5,2212.2267635800345,22492815.6187
1599177600000.0,2020-09-04 00:00:00,BTC/USD,10165.0,10636.0,9825.0,10455.5,2400.408012978815,25097465.9797
1599091200000.0,2020-09-03 00:00:00,BTC/USD,11396.5,11475.0,9850.0,10165.0,3031.9667723266107,30819942.2407
1599004800000.0,2020-09-02 00:00:00,BTC/USD,11924.5,11957.5,11133.0,11396.5,2126.9586245513974,24239883.9647
1598918400000.0,2020-09-01 00:00:00,BTC/USD,11654.5,12064.0,11529.0,11925.0,3325.612266020964,39657926.2723
1598832000000.0,2020-08-31 00:00:00,BTC/USD,11713.0,11780.5,11576.5,11654.5,1980.0680856750612,23076703.5045
1598745600000.0,2020-08-30 00:00:00,BTC/USD,11473.5,11721.0,11463.5,11714.5,1096.3730902087157,12843462.56525
1598659200000.0,2020-08-29 00:00:00,BTC/USD,11534.5,11587.0,11430.0,11473.5,1371.454722599904,15735385.75975
1598572800000.0,2020-08-28 00:00:00,BTC/USD,11333.0,11552.5,11280.5,11534.5,1806.2174342104122,20833814.9949
1598486400000.0,2020-08-27 00:00:00,BTC/USD,11467.0,11592.5,11128.5,11333.0,4085.9348817921114,46305900.01535
1598400000000.0,2020-08-26 00:00:00,BTC/USD,11327.5,11545.5,11254.0,11467.0,2737.036768269818,31385600.62175
1598313600000.0,2020-08-25 00:00:00,BTC/USD,11752.0,11769.0,11113.0,11327.5,2971.1630559081877,33655849.5158
1598227200000.0,2020-08-24 00:00:00,BTC/USD,11653.0,11829.5,11594.0,11752.0,660.6489517741661,7763946.48125
1598140800000.0,2020-08-23 00:00:00,BTC/USD,11671.0,11718.5,11525.5,11653.0,1598.9351896550245,18632391.76505
1598054400000.0,2020-08-22 00:00:00,BTC/USD,11530.0,11692.0,11369.5,11673.5,2496.2698205122715,29140205.74975
1597968000000.0,2020-08-21 00:00:00,BTC/USD,11863.0,11887.0,11483.0,11530.0,2118.9527734518647,24431525.4779
1597881600000.0,2020-08-20 00:00:00,BTC/USD,11757.0,11894.5,11677.0,11864.0,946.6358995701281,11230888.3125
1597795200000.0,2020-08-19 00:00:00,BTC/USD,11954.5,12022.5,11565.5,11757.0,601.0116496385133,7066093.9648
1597708800000.0,2020-08-18 00:00:00,BTC/USD,12297.0,12402.0,11811.5,11954.5,826.107952507424,9875707.51825
1597622400000.0,2020-08-17 00:00:00,BTC/USD,11917.5,12485.5,11716.0,12297.0,1014.4265678010896,12474403.50425
1597536000000.0,2020-08-16 00:00:00,BTC/USD,11858.5,11940.5,11691.5,11917.5,526.4563426515629,6274043.46355
1597449600000.0,2020-08-15 00:00:00,BTC/USD,11775.5,11991.5,11689.5,11858.5,836.145308259898,9915429.138
1597363200000.0,2020-08-14 00:00:00,BTC/USD,11798.0,11863.5,11656.0,11775.5,773.2729902679291,9105676.0969
1597276800000.0,2020-08-13 00:00:00,BTC/USD,11569.5,11811.0,11274.5,11798.0,716.6599591329039,8455154.19785
1597190400000.0,2020-08-12 00:00:00,BTC/USD,11388.0,11628.0,11155.0,11569.5,516.0279249060029,5970185.0772
1597104000000.0,2020-08-11 00:00:00,BTC/USD,11903.0,11944.5,11123.5,11388.0,996.2700810063224,11345523.6825
1597017600000.0,2020-08-10 00:00:00,BTC/USD,11687.0,12079.5,11534.0,11903.0,823.0313739813491,9796542.4445
1596931200000.0,2020-08-09 00:00:00,BTC/USD,11768.0,11800.0,11534.0,11687.0,407.2315017883118,4759314.5614
1596844800000.0,2020-08-08 00:00:00,BTC/USD,11608.5,11814.0,11527.0,11768.0,676.738105421482,7963854.0246
1596758400000.0,2020-08-07 00:00:00,BTC/USD,11772.0,11920.5,11331.0,11604.0,2368.0679644993106,27479060.66005
1596672000000.0,2020-08-06 00:00:00,BTC/USD,11756.0,11913.0,11575.0,11772.0,1643.8813499447842,19351771.25155
1596585600000.0,2020-08-05 00:00:00,BTC/USD,11199.5,11795.5,11103.0,11756.5,2088.8175825926082,24557183.90975
1596499200000.0,2020-08-04 00:00:00,BTC/USD,11234.0,11422.5,11024.0,11199.5,1718.0740702397427,19241570.54965
1596412800000.0,2020-08-03 00:00:00,BTC/USD,11070.0,11480.5,10931.0,11234.0,918.6886440537653,10320548.2273
1596326400000.0,2020-08-02 00:00:00,BTC/USD,11816.0,12115.5,10727.5,11070.0,1387.5243634688347,15359894.7036
1596240000000.0,2020-08-01 00:00:00,BTC/USD,11352.0,11885.5,11236.0,11816.0,1923.0087571386257,22722271.47435
1596153600000.0,2020-07-31 00:00:00,BTC/USD,11114.0,11460.0,10971.5,11352.0,2389.4518979827344,27125057.9459
1596067200000.0,2020-07-30 00:00:00,BTC/USD,11113.0,11188.0,10828.0,11114.0,694.648563626957,7720324.13615
1595980800000.0,2020-07-29 00:00:00,BTC/USD,10929.0,11353.0,10848.5,11113.0,1236.433917106092,13740490.1208
1595894400000.0,2020-07-28 00:00:00,BTC/USD,11046.0,11259.5,10580.5,10929.5,1758.8378680223248,19223218.47855
1595808000000.0,2020-07-27 00:00:00,BTC/USD,9943.0,11420.0,9936.5,11046.0,2682.439800144849,29630230.0324
1595721600000.0,2020-07-26 00:00:00,BTC/USD,9711.0,10201.5,9657.5,9941.5,988.7787902831564,9829944.3436
1595635200000.0,2020-07-25 00:00:00,BTC/USD,9549.5,9749.0,9535.0,9711.0,738.2633492688703,7169275.38475
1595548800000.0,2020-07-24 00:00:00,BTC/USD,9610.5,9648.5,9476.5,9552.0,591.1023806113903,5646209.9396
1595462400000.0,2020-07-23 00:00:00,BTC/USD,9537.0,9682.5,9451.5,9610.5,653.6334993028458,6281744.74505
1595376000000.0,2020-07-22 00:00:00,BTC/USD,9394.5,9570.5,9276.0,9538.0,542.4773146676451,5174148.6273
1595289600000.0,2020-07-21 00:00:00,BTC/USD,9163.0,9442.5,9155.5,9394.0,761.7088010538641,7155492.4771
1595203200000.0,2020-07-20 00:00:00,BTC/USD,9213.5,9226.0,9130.5,9163.0,445.7209396322165,4084140.96985
1595116800000.0,2020-07-19 00:00:00,BTC/USD,9172.0,9241.0,9103.0,9213.5,350.25907117816246,3227111.9523
1595030400000.0,2020-07-18 00:00:00,BTC/USD,9153.0,9209.5,9124.5,9172.5,257.55664129735624,2362438.2923
1594944000000.0,2020-07-17 00:00:00,BTC/USD,9130.5,9182.0,9080.0,9153.0,378.2630089697367,3462241.3211
1594857600000.0,2020-07-16 00:00:00,BTC/USD,9190.0,9217.5,9032.5,9130.5,578.3655947428947,5280767.0628
1594771200000.0,2020-07-15 00:00:00,BTC/USD,9257.5,9273.5,9153.5,9190.0,454.5862328073993,4177647.4795
1594684800000.0,2020-07-14 00:00:00,BTC/USD,9237.5,9278.5,9108.0,9257.5,728.2777366459627,6742031.147
1594598400000.0,2020-07-13 00:00:00,BTC/USD,9305.0,9341.0,9196.5,9237.5,553.3017622462787,5111125.02875
1594512000000.0,2020-07-12 00:00:00,BTC/USD,9233.0,9344.5,9156.0,9305.0,559.5153574476088,5206290.40105
1594425600000.0,2020-07-11 00:00:00,BTC/USD,9291.0,9301.0,9180.5,9233.0,310.41543899057723,2866065.7482
1594339200000.0,2020-07-10 00:00:00,BTC/USD,9235.5,9316.5,9112.5,9291.0,473.11888504466685,4395747.56095
1594252800000.0,2020-07-09 00:00:00,BTC/USD,9438.5,9443.5,9159.5,9235.5,599.4168225488604,5535914.06465
1594166400000.0,2020-07-08 00:00:00,BTC/USD,9255.5,9478.5,9234.5,9438.5,514.3630514859352,4854815.66145
1594080000000.0,2020-07-07 00:00:00,BTC/USD,9342.0,9380.5,9206.5,9255.5,403.4099585867862,3733760.8717
1593993600000.0,2020-07-06 00:00:00,BTC/USD,9076.0,9379.0,9064.0,9342.0,675.1692685292228,6307431.3066
1593907200000.0,2020-07-05 00:00:00,BTC/USD,9140.0,9146.5,8906.5,9076.0,370.1854826300132,3359803.44035
1593820800000.0,2020-07-04 00:00:00,BTC/USD,9058.5,9194.5,9044.5,9140.0,423.4591778282276,3870416.88535
1593734400000.0,2020-07-03 00:00:00,BTC/USD,9089.0,9124.5,9041.5,9058.5,292.15688496991777,2646503.1425
1593648000000.0,2020-07-02 00:00:00,BTC/USD,9238.5,9267.0,8941.0,9089.0,796.8786825998459,7242830.34615
1593561600000.0,2020-07-01 00:00:00,BTC/USD,9136.0,9297.0,9088.5,9238.5,606.3784310007036,5602027.1348
1593475200000.0,2020-06-30 00:00:00,BTC/USD,9183.5,9200.5,9056.0,9136.0,737.8682035847198,6741163.90795
1593388800000.0,2020-06-29 00:00:00,BTC/USD,9114.0,9234.5,9015.0,9190.0,873.2635340261154,8025291.8777
1593302400000.0,2020-06-28 00:00:00,BTC/USD,9004.0,9189.5,8931.0,9114.0,783.7730991496599,7143308.02565
1593216000000.0,2020-06-27 00:00:00,BTC/USD,9154.0,9186.5,8820.5,9004.0,1343.3240358396267,12095289.6187
1593129600000.0,2020-06-26 00:00:00,BTC/USD,9239.5,9291.0,9030.5,9154.0,1481.906259744374,13565369.9017
1593043200000.0,2020-06-25 00:00:00,BTC/USD,9281.5,9335.5,8989.5,9239.5,1311.6734343146275,12119206.69635
1592956800000.0,2020-06-24 00:00:00,BTC/USD,9621.5,9666.5,9038.5,9281.5,991.9415705812637,9206705.68735
1592870400000.0,2020-06-23 00:00:00,BTC/USD,9688.5,9721.0,9574.0,9621.5,512.8524357064906,4934409.71015
1592784000000.0,2020-06-22 00:00:00,BTC/USD,9283.0,9791.0,9264.0,9688.5,600.0979116220261,5814048.61675
1592697600000.0,2020-06-21 00:00:00,BTC/USD,9358.5,9421.5,9271.0,9283.0,302.11982995260155,2804578.38145
1592611200000.0,2020-06-20 00:00:00,BTC/USD,9299.5,9394.0,9165.0,9358.5,396.20297931292407,3707865.5819
1592524800000.0,2020-06-19 00:00:00,BTC/USD,9377.0,9430.0,9231.5,9299.5,722.3853293510404,6717822.3703
1592438400000.0,2020-06-18 00:00:00,BTC/USD,9456.0,9478.5,9271.0,9377.0,589.924289458249,5531720.06225
1592352000000.0,2020-06-17 00:00:00,BTC/USD,9527.5,9561.5,9232.5,9456.0,823.8021062129865,7789872.71635
1592265600000.0,2020-06-16 00:00:00,BTC/USD,9429.5,9591.5,9381.0,9527.5,892.7633887378641,8505803.1862
1592179200000.0,2020-06-15 00:00:00,BTC/USD,9334.5,9500.5,8896.5,9429.5,993.3482063417996,9366776.9117
1592092800000.0,2020-06-14 00:00:00,BTC/USD,9476.0,9485.5,9240.0,9334.5,272.541668198618,2544040.2018
1592006400000.0,2020-06-13 00:00:00,BTC/USD,9463.5,9499.5,9350.5,9476.0,168.6837161777121,1598446.8945
1591920000000.0,2020-06-12 00:00:00,BTC/USD,9270.5,9553.0,9232.0,9463.5,540.3207559042638,5113325.4735
1591833600000.0,2020-06-11 00:00:00,BTC/USD,9896.0,9979.0,9060.0,9270.0,908.0523868878101,8417645.62645
1591747200000.0,2020-06-10 00:00:00,BTC/USD,9779.5,10011.0,9660.0,9896.0,480.07071641572355,4750779.80965
1591660800000.0,2020-06-09 00:00:00,BTC/USD,9784.5,9890.0,9565.0,9777.5,410.1764454870877,4010500.19575
1591574400000.0,2020-06-08 00:00:00,BTC/USD,9753.5,9819.5,9634.0,9784.5,290.30555652818236,2840494.71785
1591488000000.0,2020-06-07 00:00:00,BTC/USD,9665.5,9820.0,9376.0,9753.5,493.79561808068894,4816235.56095
1591401600000.0,2020-06-06 00:00:00,BTC/USD,9617.0,9733.5,9530.0,9665.5,190.01181325332368,1836559.181
1591315200000.0,2020-06-05 00:00:00,BTC/USD,9791.5,9859.5,9588.0,9617.0,604.4914544556515,5813394.3175
1591228800000.0,2020-06-04 00:00:00,BTC/USD,9666.5,9890.0,9451.0,9791.5,741.292641045805,7258366.8948
1591142400000.0,2020-06-03 00:00:00,BTC/USD,9522.5,9691.5,9395.0,9666.5,346.6350024828014,3350747.2515
1591056000000.0,2020-06-02 00:00:00,BTC/USD,10205.0,10230.5,9280.5,9522.5,1972.4295154686272,18782460.06105
1590969600000.0,2020-06-01 00:00:00,BTC/USD,9447.5,10425.5,9415.0,10205.0,1270.9173280156785,12969711.3324
1590883200000.0,2020-05-31 00:00:00,BTC/USD,9702.5,9709.5,9389.0,9447.5,771.1270043291876,7285222.3734
1590796800000.0,2020-05-30 00:00:00,BTC/USD,9424.0,9748.0,9335.5,9702.5,787.1555669208967,7637376.88805
1590710400000.0,2020-05-29 00:00:00,BTC/USD,9580.0,9607.0,9334.0,9424.0,725.2602774883277,6834852.85505
1590624000000.0,2020-05-28 00:00:00,BTC/USD,9205.0,9623.0,9115.0,9580.0,663.7628403601252,6358848.01065
1590537600000.0,2020-05-27 00:00:00,BTC/USD,8843.0,9229.5,8811.5,9205.0,466.7482130472569,4296417.3011
1590451200000.0,2020-05-26 00:00:00,BTC/USD,8900.5,9015.5,8695.0,8843.0,531.4101771231483,4699260.1963
1590364800000.0,2020-05-25 00:00:00,BTC/USD,8717.0,8979.0,8633.0,8900.5,441.3736202909949,3928445.9074
1590278400000.0,2020-05-24 00:00:00,BTC/USD,9174.0,9305.0,8682.5,8717.0,371.59488768498335,3239192.63595
1590192000000.0,2020-05-23 00:00:00,BTC/USD,9165.0,9314.0,9094.0,9174.0,176.95715056136908,1623404.89925
1590105600000.0,2020-05-22 00:00:00,BTC/USD,9060.0,9271.0,8930.5,9165.0,348.3286487343153,3192432.06565
1590019200000.0,2020-05-21 00:00:00,BTC/USD,9511.5,9566.5,8801.0,9060.0,386.3762312306843,3500568.65495
1589932800000.0,2020-05-20 00:00:00,BTC/USD,9783.0,9834.5,9293.0,9511.5,636.991362976397,6058743.34895
1589846400000.0,2020-05-19 00:00:00,BTC/USD,9731.0,9898.0,9457.5,9782.5,457.86597735752616,4479073.9235
1589760000000.0,2020-05-18 00:00:00,BTC/USD,9673.0,9955.0,9407.0,9731.0,790.3870125269756,7691256.0189
1589673600000.0,2020-05-17 00:00:00,BTC/USD,9385.0,9894.0,9327.5,9673.0,524.6271421430787,5074718.34595
1589587200000.0,2020-05-16 00:00:00,BTC/USD,9304.5,9584.5,9213.5,9385.0,629.6252035908365,5909032.5357
1589500800000.0,2020-05-15 00:00:00,BTC/USD,9795.5,9854.0,9107.0,9304.5,1311.6219784835293,12203986.6988
1589414400000.0,2020-05-14 00:00:00,BTC/USD,9326.0,9945.0,9267.0,9795.5,1496.078801883518,14654839.90385
1589328000000.0,2020-05-13 00:00:00,BTC/USD,8823.0,9416.0,8807.0,9326.0,622.6289248606047,5806637.35325
1589241600000.0,2020-05-12 00:00:00,BTC/USD,8578.5,8980.5,8540.0,8823.0,1124.7081151649097,9923299.7001
1589155200000.0,2020-05-11 00:00:00,BTC/USD,8729.0,9173.0,8199.0,8578.5,3119.617695704377,26761640.4026
1589068800000.0,2020-05-10 00:00:00,BTC/USD,9535.5,9564.5,8111.0,8729.0,8924.920192421812,77905628.35965
1588982400000.0,2020-05-09 00:00:00,BTC/USD,9813.5,9918.5,9517.0,9535.5,1560.2623895810393,14877882.01585
1588896000000.0,2020-05-08 00:00:00,BTC/USD,10003.5,10050.5,9729.5,9810.0,2631.5277167023446,25815286.90085
1588809600000.0,2020-05-07 00:00:00,BTC/USD,9155.5,10076.5,9037.0,10004.5,4609.195702803738,46112698.4087
1588723200000.0,2020-05-06 00:00:00,BTC/USD,9030.0,9420.0,8922.5,9155.5,2695.080504631096,24674809.56015
1588636800000.0,2020-05-05 00:00:00,BTC/USD,8889.0,9123.0,8762.5,9030.0,2411.1850727408637,21773001.20685
1588550400000.0,2020-05-04 00:00:00,BTC/USD,8905.5,8971.0,8536.0,8889.0,1760.0482001349983,15645068.451
1588464000000.0,2020-05-03 00:00:00,BTC/USD,8981.0,9203.5,8730.0,8905.5,4800.842803890853,42753905.59005
1588377600000.0,2020-05-02 00:00:00,BTC/USD,8833.5,9023.5,8763.5,8981.0,2118.5469216568313,19026669.9034
1588291200000.0,2020-05-01 00:00:00,BTC/USD,8622.5,9070.0,8620.0,8833.5,3108.05133618611,27454971.4782
1588204800000.0,2020-04-30 00:00:00,BTC/USD,8788.5,9468.0,8402.0,8622.5,5517.925106680197,47578309.23235
1588118400000.0,2020-04-29 00:00:00,BTC/USD,7755.0,8978.0,7728.5,8788.5,3083.0043741537233,27094983.94225
1588032000000.0,2020-04-28 00:00:00,BTC/USD,7794.0,7798.5,7665.5,7755.0,866.395310483559,6718895.6328
1587945600000.0,2020-04-27 00:00:00,BTC/USD,7705.0,7810.0,7635.0,7794.0,1882.2442954323838,14670212.0386
1587859200000.0,2020-04-26 00:00:00,BTC/USD,7550.0,7714.5,7483.5,7705.0,1525.1228349123946,11751071.443
1587772800000.0,2020-04-25 00:00:00,BTC/USD,7509.5,7717.5,7438.5,7550.0,1160.8954935099337,8764760.976
1587686400000.0,2020-04-24 00:00:00,BTC/USD,7487.0,7614.5,7397.5,7509.5,1404.9244416472468,10550280.09455
1587600000000.0,2020-04-23 00:00:00,BTC/USD,7135.5,7790.5,7034.0,7488.0,1902.92070390625,14249070.23085
1587513600000.0,2020-04-22 00:00:00,BTC/USD,6852.5,7167.0,6825.0,7135.5,531.3445497092005,3791409.03445
1587427200000.0,2020-04-21 00:00:00,BTC/USD,6837.5,6962.0,6774.0,6852.5,1333.3439079897846,9136739.1295
1587340800000.0,2020-04-20 00:00:00,BTC/USD,7130.0,7240.5,6760.0,6837.5,565.570812987203,3867090.4338
1587254400000.0,2020-04-19 00:00:00,BTC/USD,7260.5,7276.5,7066.0,7130.0,676.2794160308555,4821872.2363
1587168000000.0,2020-04-18 00:00:00,BTC/USD,7034.5,7308.5,7022.0,7260.5,942.4277180634942,6842496.447
1587081600000.0,2020-04-17 00:00:00,BTC/USD,7113.5,7154.5,6999.5,7035.0,407.29025309879177,2865286.93055
1586995200000.0,2020-04-16 00:00:00,BTC/USD,6622.5,7223.0,6474.5,7113.0,1081.5260654154365,7692894.9033
1586908800000.0,2020-04-15 00:00:00,BTC/USD,6873.5,6941.0,6609.0,6622.5,686.085944824462,4543604.1696
1586822400000.0,2020-04-14 00:00:00,BTC/USD,6858.0,6992.5,6771.5,6873.5,894.675233061759,6149550.21445
1586736000000.0,2020-04-13 00:00:00,BTC/USD,6910.5,6911.0,6580.5,6858.0,755.6975356590843,5182573.69955
1586649600000.0,2020-04-12 00:00:00,BTC/USD,6890.0,7205.0,6789.5,6910.5,297.5599744229795,2056288.20325
1586563200000.0,2020-04-11 00:00:00,BTC/USD,6871.0,6953.5,6769.5,6889.5,314.9700558458524,2169986.19975
1586476800000.0,2020-04-10 00:00:00,BTC/USD,7292.0,7302.0,6748.5,6871.0,1627.637784478242,11183499.21715
1586390400000.0,2020-04-09 00:00:00,BTC/USD,7369.0,7377.0,7110.5,7292.0,1660.8098608749315,12110625.5055
1586304000000.0,2020-04-08 00:00:00,BTC/USD,7200.0,7428.0,7152.5,7369.0,1072.4334965666983,7902762.4362
1586217600000.0,2020-04-07 00:00:00,BTC/USD,7341.5,7470.0,7078.0,7199.5,1190.554568164456,8571397.6135
1586131200000.0,2020-04-06 00:00:00,BTC/USD,6781.5,7371.0,6771.0,7342.0,1115.930234540997,8193159.782
1586044800000.0,2020-04-05 00:00:00,BTC/USD,6874.5,6912.5,6675.0,6781.5,330.2038746737448,2239277.5761
1585958400000.0,2020-04-04 00:00:00,BTC/USD,6738.5,7014.5,6655.0,6874.5,336.56561194268676,2313720.2993
1585872000000.0,2020-04-03 00:00:00,BTC/USD,6799.5,7051.5,6612.0,6739.5,1208.538985317902,8144948.49155
1585785600000.0,2020-04-02 00:00:00,BTC/USD,6666.0,7273.0,6569.0,6799.5,3336.185342194279,22684392.23425
1585699200000.0,2020-04-01 00:00:00,BTC/USD,6424.5,6700.0,6160.0,6665.0,946.3016415903976,6307100.4412
1585612800000.0,2020-03-31 00:00:00,BTC/USD,6407.5,6529.0,6337.0,6425.0,437.1878975252918,2808932.2416
1585526400000.0,2020-03-30 00:00:00,BTC/USD,5877.5,6626.0,5858.0,6406.5,1287.27038682588,8246897.7332
1585440000000.0,2020-03-29 00:00:00,BTC/USD,6250.5,6278.5,5869.0,5877.5,705.1892756529137,4144749.96765
1585353600000.0,2020-03-28 00:00:00,BTC/USD,6369.5,6369.5,6011.0,6253.0,1671.5469852630738,10452183.29885
1585267200000.0,2020-03-27 00:00:00,BTC/USD,6760.5,6875.5,6271.5,6371.0,1357.1569768953068,8646447.0998
1585180800000.0,2020-03-26 00:00:00,BTC/USD,6690.0,6799.0,6520.0,6757.5,1194.188521990381,8069728.93735
1585094400000.0,2020-03-25 00:00:00,BTC/USD,6767.0,6989.5,6473.5,6688.0,2262.1491676360647,15129253.63315
1585008000000.0,2020-03-24 00:00:00,BTC/USD,6489.5,6867.5,6402.0,6767.5,992.5510150129294,6717088.9941
1584921600000.0,2020-03-23 00:00:00,BTC/USD,5814.0,6680.0,5682.5,6498.0,1856.8004961911358,12065489.62425
1584835200000.0,2020-03-22 00:00:00,BTC/USD,6195.5,6422.5,5740.0,5814.0,1479.316490479876,8600746.07565
1584748800000.0,2020-03-21 00:00:00,BTC/USD,6211.5,6466.0,5870.0,6195.5,2599.32034534743,16104089.1996
1584662400000.0,2020-03-20 00:00:00,BTC/USD,6182.0,6948.5,5657.0,6211.0,2971.05448137981,18453219.38385
1584576000000.0,2020-03-19 00:00:00,BTC/USD,5414.0,6428.0,5268.0,6182.0,2084.5450910789386,12886657.75305
1584489600000.0,2020-03-18 00:00:00,BTC/USD,5330.5,5457.0,5016.5,5416.0,1727.5676622230428,9356506.4586
1584403200000.0,2020-03-17 00:00:00,BTC/USD,5039.0,5566.5,4934.5,5333.5,1462.408301668698,7799754.67695
1584316800000.0,2020-03-16 00:00:00,BTC/USD,5348.5,5352.0,4426.5,5035.0,4956.995208709037,24958470.87585
1584230400000.0,2020-03-15 00:00:00,BTC/USD,5164.0,5971.0,5092.5,5349.5,4240.39672235723,22684002.26625
1584144000000.0,2020-03-14 00:00:00,BTC/USD,5648.5,5671.5,5053.0,5164.0,2453.087522860186,12667743.96805
1584057600000.0,2020-03-13 00:00:00,BTC/USD,4857.0,5999.5,3900.0,5639.0,4273.702499742862,24099408.39605
1583971200000.0,2020-03-12 00:00:00,BTC/USD,7941.5,7969.5,4519.0,4863.0,9583.838613798067,46606207.1789
1583884800000.0,2020-03-11 00:00:00,BTC/USD,7893.0,7988.0,7589.5,7941.5,618.953569004596,4915419.76825
1583798400000.0,2020-03-10 00:00:00,BTC/USD,7931.5,8154.0,7736.0,7893.0,944.1171641834537,7451916.7769
1583712000000.0,2020-03-09 00:00:00,BTC/USD,8039.0,8195.0,7634.0,7931.5,1956.7935556010843,15520308.08625
1583625600000.0,2020-03-08 00:00:00,BTC/USD,8897.0,8897.0,8003.5,8039.0,1577.2167188891653,12679245.20315
1583539200000.0,2020-03-07 00:00:00,BTC/USD,9157.0,9219.5,8836.5,8897.0,287.7993332808812,2560550.6682
1583452800000.0,2020-03-06 00:00:00,BTC/USD,9070.0,9180.0,8991.5,9157.0,240.83752812056352,2205349.245
1583366400000.0,2020-03-05 00:00:00,BTC/USD,8759.0,9173.5,8758.5,9071.0,578.136797993606,5244278.8946
1583280000000.0,2020-03-04 00:00:00,BTC/USD,8757.0,8852.0,8670.0,8758.5,230.76996907004624,2021198.7741
1583193600000.0,2020-03-03 00:00:00,BTC/USD,8921.5,8925.5,8622.0,8757.0,534.9596701895626,4684641.83185
1583107200000.0,2020-03-02 00:00:00,BTC/USD,8522.5,8971.0,8490.0,8919.5,418.26914040024667,3730751.5978
1583020800000.0,2020-03-01 00:00:00,BTC/USD,8526.0,8758.5,8411.0,8522.5,594.534976421238,5066924.33655
1582934400000.0,2020-02-29 00:00:00,BTC/USD,8702.5,8800.5,8522.5,8528.0,559.4237998416979,4770766.16505
1582848000000.0,2020-02-28 00:00:00,BTC/USD,8818.0,8901.5,8426.0,8705.0,597.7766472544515,5203645.71435
1582761600000.0,2020-02-27 00:00:00,BTC/USD,8782.0,8973.0,8520.0,8817.0,859.990826511285,7582539.11735
1582675200000.0,2020-02-26 00:00:00,BTC/USD,9305.0,9369.0,8609.0,8779.5,1199.4944844922832,10530961.8266
1582588800000.0,2020-02-25 00:00:00,BTC/USD,9659.5,9681.0,9242.5,9305.5,359.683848594917,3347038.0531
1582502400000.0,2020-02-24 00:00:00,BTC/USD,9970.0,10028.0,9482.0,9659.5,608.668253729489,5879430.9969
1582416000000.0,2020-02-23 00:00:00,BTC/USD,9665.5,10029.5,9665.0,9971.0,304.13027940026075,3032483.0159
1582329600000.0,2020-02-22 00:00:00,BTC/USD,9694.0,9720.5,9571.5,9665.5,251.80189087476074,2433791.17625
1582243200000.0,2020-02-21 00:00:00,BTC/USD,9606.0,9772.5,9535.0,9694.0,389.18418654838047,3772751.5044
1582156800000.0,2020-02-20 00:00:00,BTC/USD,9595.0,9700.5,9359.5,9606.0,604.9745457682699,5811385.48665
1582070400000.0,2020-02-19 00:00:00,BTC/USD,10190.5,10305.5,9313.0,9599.5,794.0327541382363,7622317.42335
1581984000000.0,2020-02-18 00:00:00,BTC/USD,9706.5,10286.0,9604.5,10187.5,753.1394983803681,7672608.63975
1581897600000.0,2020-02-17 00:00:00,BTC/USD,9926.5,9974.0,9464.5,9704.5,1439.6863738265752,13971436.4148
1581811200000.0,2020-02-16 00:00:00,BTC/USD,9909.0,10052.0,9635.5,9929.5,707.4138614331033,7024265.9371
1581724800000.0,2020-02-15 00:00:00,BTC/USD,10367.5,10401.5,9788.0,9909.0,745.6425514935917,7388572.04275
1581638400000.0,2020-02-14 00:00:00,BTC/USD,10236.0,10393.5,10093.0,10367.5,461.3867386689173,4783427.01315
1581552000000.0,2020-02-13 00:00:00,BTC/USD,10350.0,10557.5,10076.0,10235.0,706.9742868490473,7235881.8259
1581465600000.0,2020-02-12 00:00:00,BTC/USD,10270.5,10489.0,10245.5,10350.0,840.6258645024154,8700477.6976
1581379200000.0,2020-02-11 00:00:00,BTC/USD,9851.0,10375.0,9712.5,10270.5,1136.0990222822647,11668305.00835
1581292800000.0,2020-02-10 00:00:00,BTC/USD,10165.0,10199.0,9660.0,9851.0,756.6324580194904,7453586.34395
1581206400000.0,2020-02-09 00:00:00,BTC/USD,9911.5,10183.0,9892.0,10165.0,389.9966354353172,3964315.7992
1581120000000.0,2020-02-08 00:00:00,BTC/USD,9810.5,9948.0,9660.0,9911.5,286.761598521919,2842237.58375
1581033600000.0,2020-02-07 00:00:00,BTC/USD,9759.5,9875.0,9712.5,9810.5,578.3536482748076,5673938.4664
1580947200000.0,2020-02-06 00:00:00,BTC/USD,9613.5,9861.5,9515.5,9759.5,577.0017015062247,5631248.10585
1580860800000.0,2020-02-05 00:00:00,BTC/USD,9164.5,9765.0,9150.0,9615.0,801.8753690691628,7710031.6736
